CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/13/16,7679450,684082,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/14/16,7643280,703969,3802
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/14/16,7644278,697200,3501
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7639793,685966,4800
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7639964,682136,4602
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7648180,694553,3402
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7648181,683533,2100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7669153,683641,1701
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7669211,675901,8301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/15/16,7682416,695108,9502
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7642250,687041,5000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7643580,682802,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7644152,716265,7201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7668009,676903,701
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7674262,687227,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/16/16,7674871,671286,601
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7642506,684960,5000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7649598,681513,1101
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7650363,688502,2402
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7674927,686712,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/17/16,7679111,676592,8202
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/18/16,7648476,690974,2203
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/18/16,7650320,687621,2402
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/18/16,7654895,681687,1201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/18/16,7679877,683208,8100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/19/16,7638964,684483,5200
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/19/16,7644924,696122,3501
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/19/16,7653114,675148,1000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/20/16,7654521,684108,2000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/21/16,7640997,684446,4900
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/21/16,7657879,677169,901
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/21/16,7663831,695516,7500
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/21/16,7669700,699914,7300
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/22/16,7651116,682686,1101
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/22/16,7656433,664120,302
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/22/16,7659350,689107,2702
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/22/16,7679845,676591,9201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/23/16,7649635,684438,2100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/23/16,7668534,685715,1701
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/23/16,7674930,669905,601
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/23/16,7679669,673909,8400
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/23/16,7684103,676637,9202
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/24/16,7641851,698752,3501
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/24/16,7655838,681536,1301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/24/16,7656325,687145,1900
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/24/16,7660163,689520,2702
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/25/16,7654065,685274,2000
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/25/16,7670181,672701,8301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/25/16,7673401,703248,7300
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/26/16,7630338,710168,4102
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/26/16,7643688,683079,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/26/16,7644176,684648,5100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/26/16,7648799,697738,3301
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/26/16,7658237,679826,1400
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/27/16,7639251,704251,3901
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/27/16,7639668,684668,4800
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/27/16,7642541,706605,3801
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/27/16,7644593,682732,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/27/16,7647141,688685,2303
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/28/16,7642233,679945,5600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/28/16,7650989,688062,2402
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/28/16,7673556,680946,8201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/28/16,7683012,681750,9201
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/29/16,7643157,685869,5100
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/29/16,7644214,682741,10600
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/29/16,7655959,674267,902
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/29/16,7669064,669342,601
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/30/16,7669647,690191,2903
OTHER,PROPERTY CRIME,THEFTP,THEFT - PRIORITY                                  ,11/30/16,7679691,671055,9000
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/1/16,7641514,684321,5000
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/1/16,7647854,688129,2303
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/1/16,7654220,666164,301
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/1/16,7671810,686043,1702
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/3/16,7646546,698610,3401
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/3/16,7662748,685042,1801
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/3/16,7681480,666250,8901
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/3/16,7684998,684646,9302
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/4/16,7639447,682968,5200
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/4/16,7658294,666689,302
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/5/16,7645574,684396,5100
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/5/16,7674927,686712,8100
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/5/16,7691895,693724,10200
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/6/16,7643121,675534,6001
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/6/16,7673763,666139,602
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/7/16,7632896,662353,6502
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/7/16,7636449,665348,6602
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/7/16,7643937,701458,3802
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/7/16,7690557,678911,9702
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/8/16,7679619,681063,8202
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/9/16,7653048,686266,2000
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/10/16,7668175,663518,8600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/10/16,7668839,670856,502
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/10/16,7687827,676712,9701
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/11/16,7642459,679333,5600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/11/16,7644114,683775,10600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/11/16,7648647,688437,2303
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/11/16,7650289,686955,2402
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/11/16,7670464,674367,8301
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/12/16,7660352,684002,1801
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/12/16,7663837,668019,501
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/12/16,7665863,673804,702
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/12/16,7671940,695679,7700
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/12/16,7682134,687740,9400
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/13/16,7640943,704711,3801
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/15/16,7642763,679483,5600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/15/16,7650960,689225,2402
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/15/16,7662504,683802,1801
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/16/16,7670484,692852,2903
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/17/16,7692324,679726,9702
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/19/16,7648128,696110,3401
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/20/16,7685510,675756,9101
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/22/16,7675729,673205,
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/22/16,7683809,689101,9400
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/22/16,7687590,673723,9101
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/24/16,7640196,680794,5500
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/25/16,7647687,691085,2203
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/25/16,7657036,681218,1301
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/26/16,7655432,689308,2502
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/26/16,7668601,662775,8600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/26/16,7669269,687206,1701
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/26/16,7686104,684201,9302
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/27/16,7644634,682790,10600
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/28/16,7644370,708679,7202
OTHER,PROPERTY CRIME,VAND  ,VANDALISM - COLD                                  ,11/30/16,7675140,695307,7900
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/1/16,7642405,702659,3802
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/1/16,7668959,669697,502
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/4/16,7655682,686791,2000
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/6/16,7643292,679074,5700
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/7/16,7649310,678866,1102
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/8/16,7646948,700060,3702
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/9/16,7643453,682627,10600
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/9/16,7648026,684008,2100
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/9/16,7652695,683031,2000
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/10/16,7648800,678847,1102
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/10/16,7649772,686973,2402
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/11/16,7652781,664060,200
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/11/16,7690467,679322,9702
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/13/16,7656666,687294,1900
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/13/16,7665622,687412,
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/13/16,7666305,661829,8600
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/13/16,7676203,676556,8302
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/13/16,7680990,678983,9201
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/14/16,7642089,678468,5800
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/14/16,7647352,681974,1101
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/15/16,7655713,680266,1301
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/15/16,7659392,699977,7400
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/18/16,7642157,681139,5600
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/18/16,7693476,672058,9803
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/19/16,7680219,692486,7900
